File Path,Line Number,Function Call
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_model_interactions.py,41,prediction_response = self.endpoint.predict(instances=[_PREDICTION_INSTANCE])
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_model_interactions.py,45,prediction_with_raw_predict = self.endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiments.py,220,"model.fit(train_x, train_y)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,56,"model.fit(train_x, train_y)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,77,preds = loaded_model.predict(train_x)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,134,preds = loaded_model.predict(xgb.DMatrix(data=train_x))
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,162,"xgb_model.fit(train_x, train_y)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,188,preds = loaded_model.predict(train_x)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,222,"model.fit(train_x, train_y)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,251,preds = loaded_model.predict(train_x)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,344,"pred = endpoint.predict([[1, 2]])"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_experiment_model.py,365,"pred = endpoint.predict([[1, 2]])"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_resources/custom_job_script.py,28,"model = LinearRegression().fit(X, Y)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_resources/custom_job_script.py,29,"model.score(X, Y)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_resources/california_housing_training_script.py,60,model.fit(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/aiplatform/test_resources/cpr_user_code/predictor.py,54,outputs = self._model.predict(inputs)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_bigframes_tensorflow.py,104,"model.fit(train, epochs=10)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_bigframes_sklearn.py,104,X_train = transformer.fit_transform(train_X)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_bigframes_sklearn.py,135,X_test = transformer.transform(test_X)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_bigframes_sklearn.py,164,"model.fit(train_X, train_y)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_tensorflow.py,84,X_train = transformer.fit_transform(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_tensorflow.py,85,X_test = transformer.transform(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_tensorflow.py,86,X_retrain = transformer.transform(X_retrain)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_tensorflow.py,108,"model.fit(tf_train_dataset, epochs=10)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_tensorflow.py,135,model.predict(tf_remote_prediction_test_data)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_tensorflow.py,157,"pulled_model.fit(tf_retrain_dataset, epochs=10)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_pytorch.py,89,@vertexai.preview.developer.mark.predict()
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_pytorch.py,114,X_train = transformer.fit_transform(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_pytorch.py,115,X_test = transformer.transform(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_pytorch.py,116,X_retrain = transformer.transform(X_retrain)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_pytorch.py,172,model.predict(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_sklearn.py,90,X_train = transformer.fit_transform(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_sklearn.py,114,X_test = transformer.transform(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_sklearn.py,131,X_retrain = transformer.transform(X_retrain)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_sklearn.py,143,"model.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_sklearn.py,167,model.predict(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/tests/system/vertexai/test_sklearn.py,185,"pulled_model.fit(X_retrain_df, y_retrain_df)"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_text_classification_single_label_sample.py,43,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_tabular_regression_sample.py,44,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_sample.py,43,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_text_sentiment_analysis_sample.py,43,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_image_classification_sample.py,51,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_custom_trained_model_sample.py,49,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_image_object_detection_sample.py,51,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_tabular_classification_sample.py,44,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/snippets/prediction_service/predict_text_entity_extraction_sample.py,44,response = client.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_generated_aiplatform_v1beta1_prediction_service_predict_async.py,44,response = await client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_generated_aiplatform_v1beta1_prediction_service_predict_sync.py,44,response = client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_v1beta1_generated_prediction_service_predict_async.py,51,response = await client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_generated_aiplatform_v1_prediction_service_predict_sync.py,44,response = client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_v1_generated_prediction_service_predict_async.py,51,response = await client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_generated_aiplatform_v1_prediction_service_predict_async.py,44,response = await client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_v1beta1_generated_prediction_service_predict_sync.py,51,response = client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/generated_samples/aiplatform_v1_generated_prediction_service_predict_sync.py,51,response = client.predict(request=request)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/model-builder/predict_text_classification_single_label_sample.py,27,"response = endpoint.predict(instances=[{""content"": content}], parameters={})"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/model-builder/predict_tabular_regression_sample.py,31,response = endpoint.predict(instances=instances)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/model-builder/predict_text_sentiment_analysis_sample.py,26,"response = endpoint.predict(instances=[{""content"": content}], parameters={})"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/model-builder/predict_image_classification_sample.py,48,response = endpoint.predict(instances=instances)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/model-builder/endpoint_predict_sample.py,27,prediction = endpoint.predict(instances=instances)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/model-builder/predict_tabular_classification_sample.py,40,response = endpoint.predict(instances=instances)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/samples/model-builder/predict_text_entity_extraction_sample.py,26,"response = endpoint.predict(instances=[{""content"": content}], parameters={})"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,1264,"model.predict(""What is life?"")"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,1343,prediction_response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,1861,"model.predict(""What is life?"")"
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,1948,response_obj = self._model.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,2097,prediction_response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,2655,prediction_response = self._model._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,3135,print(generation_model.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,3140,print(completion_model.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/language_models/_language_models.py,3228,prediction_response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/vision_models/_vision_models.py,537,response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/vision_models/_vision_models.py,816,response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/vision_models/_vision_models.py,995,response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/vision_models/_vision_models.py,1054,response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/vision_models/_vision_models.py,1159,response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/vision_models/_vision_models.py,1275,response = self._endpoint.predict(
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/preview/developer/mark.py,167,@vertexai.preview.developer.mark.predict()
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/preview/tabular_models/tabnet_trainer.py,330,tabnet_trainer.fit(...)
/Users/cba/Desktop/github_datascience_code/download_code/googleapis_python-aiplatform/vertexai/preview/hyperparameter_tuning/vizier_hyperparameter_tuner.py,402,"return custom_metric(y_true=y_test, y_pred=self.predict(x_test))"
