File Path,Line Number,Import Statement
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,548,plot_confusion_matrix
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,549,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,550,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,5,ClassifierMixin
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,6,plot_precision_recall_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,7,average_precision_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,8,precision_recall_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,9,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,10,load_breast_cancer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,11,DecisionTreeRegressor
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,12,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,13,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,14,NotFittedError
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,15,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,16,StandardScaler
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,17,shuffle
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_precision_recall.py,18,make_column_transformer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,4,make_column_transformer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,5,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,6,NotFittedError
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,7,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,8,precision_recall_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,9,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,10,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,11,StandardScaler
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,12,SVR
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,13,shuffle
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,15,plot_precision_recall_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,5,plot_roc_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,6,roc_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,7,auc
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,8,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,9,load_breast_cancer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,10,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,11,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,12,NotFittedError
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,13,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,14,StandardScaler
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,15,shuffle
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_roc_curve.py,16,make_column_transformer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_det_curve_display.py,5,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_det_curve_display.py,6,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_det_curve_display.py,8,det_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_det_curve_display.py,9,DetCurveDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,3,clone
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,4,make_column_transformer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,5,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,6,NotFittedError
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,7,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,8,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,9,StandardScaler
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,10,DecisionTreeClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,12,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,3,ClassifierMixin
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,4,clone
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,5,make_column_transformer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,6,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,7,NotFittedError
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,8,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,9,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,10,StandardScaler
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,11,DecisionTreeClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,13,plot_det_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_plot_curve_common.py,14,plot_roc_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,8,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,9,make_column_transformer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,10,NotFittedError
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,11,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,12,make_pipeline
